833,bus-routes,,3,False,公交路线,广度优先搜索,,
834,ambiguous-coordinates,,2,False,模糊坐标,字符串,,
835,linked-list-components,,2,False,链表组件,链表,,
836,race-car,,3,False,赛车,堆;动态规划,,
837,most-common-word,,1,False,最常见的单词,字符串,,
838,design-linked-list,ac,2,False,设计链表,设计;链表,50772115,java
839,short-encoding-of-words,,2,False,单词的压缩编码,,,
841,shortest-distance-to-a-character,,1,False,字符的最短距离,,,
842,card-flipping-game,,2,False,翻转卡片游戏,,,
843,binary-trees-with-factors,,2,False,带因子的二叉树,,,
850,insert-into-a-sorted-circular-linked-list,,2,True,循环有序列表的插入,链表,,
851,goat-latin,,1,False,山羊拉丁文,字符串,,
852,friends-of-appropriate-ages,,2,False,适龄的朋友,数组,,
853,most-profit-assigning-work,,2,False,安排工作以达到最大收益,双指针,,
854,making-a-large-island,,3,False,最大人工岛,深度优先搜索,,
855,count-unique-characters-of-all-substrings-of-a-given-string,,3,False,统计子串中的唯一字符,双指针,,
856,consecutive-numbers-sum,,3,False,连续整数求和,数学,,
857,positions-of-large-groups,,1,False,较大分组的位置,数组,,
858,masking-personal-information,,2,False,隐藏个人信息,字符串,,
859,design-circular-deque,,2,False,设计循环双端队列,设计;队列,,
860,design-circular-queue,ac,2,False,设计循环队列,设计;队列,53294109,java
861,flipping-an-image,,1,False,翻转图像,数组,,
862,find-and-replace-in-string,,2,False,字符串中的查找与替换,字符串,,
863,sum-of-distances-in-tree,,3,False,树中距离之和,树;深度优先搜索,,
864,image-overlap,,2,False,图像重叠,数组,,
865,robot-room-cleaner,,3,True,扫地机器人,深度优先搜索,,
866,rectangle-overlap,ac,1,False,矩形重叠,数学,54634987,java
867,new-21-game,,2,False,新21点,动态规划,,
868,push-dominoes,,2,False,推多米诺,双指针;动态规划,,
869,similar-string-groups,,3,False,相似字符串组,深度优先搜索;并查集;图,,
870,magic-squares-in-grid,,1,False,矩阵中的幻方,数组,,
871,keys-and-rooms,,2,False,钥匙和房间,深度优先搜索;图,,
872,split-array-into-fibonacci-sequence,,2,False,将数组拆分成斐波那契序列,贪心算法;字符串;回溯算法,,
873,guess-the-word,,3,False,猜猜这个单词,极小化极大,,
874,backspace-string-compare,,1,False,比较含退格的字符串,栈;双指针,,
875,longest-mountain-in-array,,2,False,数组中的最长山脉,双指针,,
876,hand-of-straights,,2,False,一手顺子,,,
877,shortest-path-visiting-all-nodes,,3,False,访问所有节点的最短路径,广度优先搜索;动态规划,,
878,shifting-letters,,2,False,字母移位,字符串,,
879,maximize-distance-to-closest-person,,1,False,到最近的人的最大距离,数组,,
880,rectangle-area-ii,,3,False,矩形面积 II,线段树,,
881,loud-and-rich,,2,False,喧闹和富有,深度优先搜索,,
882,peak-index-in-a-mountain-array,,1,False,山脉数组的峰顶索引,二分查找,,
883,car-fleet,,2,False,车队,排序,,
884,k-similar-strings,,3,False,相似度为 K 的字符串,广度优先搜索;图,,
885,exam-room,,2,False,考场就座,,,
886,score-of-parentheses,,2,False,括号的分数,栈;字符串,,
887,minimum-cost-to-hire-k-workers,,3,False,雇佣 K 名工人的最低成本,堆,,
888,mirror-reflection,,2,False,镜面反射,数学,,
889,buddy-strings,,1,False,亲密字符串,字符串,,
890,lemonade-change,,1,False,柠檬水找零,贪心算法,,
891,score-after-flipping-matrix,,2,False,翻转矩阵后的得分,贪心算法,,
892,shortest-subarray-with-sum-at-least-k,,3,False,和至少为 K 的最短子数组,队列;二分查找,,
893,all-nodes-distance-k-in-binary-tree,ac,2,False,二叉树中所有距离为 K 的结点,树;深度优先搜索;广度优先搜索,52493826,python3
894,random-pick-with-blacklist,,3,False,黑名单中的随机数,排序;哈希表;二分查找,,
895,shortest-path-to-get-all-keys,,3,False,获取所有钥匙的最短路径,堆;广度优先搜索,,
896,smallest-subtree-with-all-the-deepest-nodes,,2,False,具有所有最深结点的最小子树,树,,
897,prime-palindrome,,2,False,回文素数,数学,,
898,transpose-matrix,,1,False,转置矩阵,数组,,
899,binary-gap,,1,False,二进制间距,数学,,
900,reordered-power-of-2,,2,False,重新排序得到 2 的幂,数学,,
901,advantage-shuffle,,2,False,优势洗牌,贪心算法;数组,,
902,minimum-number-of-refueling-stops,,3,False,最低加油次数,堆;动态规划,,
903,implement-rand10-using-rand7,,2,False,用 Rand7() 实现 Rand10(),,,
904,leaf-similar-trees,,1,False,叶子相似的树,树;深度优先搜索,,
905,length-of-longest-fibonacci-subsequence,,2,False,最长的斐波那契子序列的长度,数组;动态规划,,
906,walking-robot-simulation,,1,False,模拟行走机器人,贪心算法,,
907,koko-eating-bananas,,2,False,爱吃香蕉的珂珂,二分查找,,
908,middle-of-the-linked-list,ac,1,False,链表的中间结点,链表,56064435,python3
909,stone-game,,2,False,石子游戏,极小化极大;数学;动态规划,,
910,nth-magical-number,,3,False,第 N 个神奇数字,数学;二分查找,,
911,profitable-schemes,,3,False,盈利计划,动态规划,,
912,random-pick-with-weight,,2,False,按权重随机选择,二分查找,,
913,random-flip-matrix,,2,False,随机翻转矩阵,,,
914,random-point-in-non-overlapping-rectangles,,2,False,非重叠矩形中的随机点,二分查找,,
915,generate-random-point-in-a-circle,,2,False,在圆内随机生成点,数学,,
916,decoded-string-at-index,,2,False,索引处的解码字符串,栈,,
917,boats-to-save-people,,2,False,救生艇,贪心算法;双指针,,
918,reachable-nodes-in-subdivided-graph,,3,False,细分图中的可到达结点,堆,,
919,projection-area-of-3d-shapes,,1,False,三维形体投影面积,数学,,
920,uncommon-words-from-two-sentences,,1,False,两句话中的不常见单词,哈希表,,
921,spiral-matrix-iii,,2,False,螺旋矩阵 III,数学,,
922,possible-bipartition,,2,False,可能的二分法,深度优先搜索,,
923,super-egg-drop,,3,False,鸡蛋掉落,数学;二分查找;动态规划,,
924,fair-candy-swap,,1,False,公平的糖果交换,数组,,
925,construct-binary-tree-from-preorder-and-postorder-traversal,,2,False,根据前序和后序遍历构造二叉树,树,,
926,find-and-replace-pattern,,2,False,查找和替换模式,字符串,,
927,sum-of-subsequence-widths,,3,False,子序列宽度之和,数组;数学,,
928,surface-area-of-3d-shapes,ac,1,False,三维形体的表面积,几何;数学,56890112,java
929,groups-of-special-equivalent-strings,,1,False,特殊等价字符串组,字符串,,
930,all-possible-full-binary-trees,,2,False,所有可能的满二叉树,树;递归,,
931,maximum-frequency-stack,,3,False,最大频率栈,栈;哈希表,,
932,monotonic-array,,1,False,单调数列,数组,,
933,increasing-order-search-tree,,1,False,递增顺序查找树,树;深度优先搜索,,
934,bitwise-ors-of-subarrays,,2,False,子数组按位或操作,位运算;动态规划,,
935,orderly-queue,,3,False,有序队列,数学;字符串,,
936,rle-iterator,,2,False,RLE 迭代器,数组,,
937,online-stock-span,,2,False,股票价格跨度,栈,,
938,numbers-at-most-n-given-digit-set,,3,False,最大为 N 的数字组合,数学;动态规划,,
939,valid-permutations-for-di-sequence,,3,False,DI 序列的有效排列,分治算法;动态规划,,
940,fruit-into-baskets,,2,False,水果成篮,双指针,,
941,sort-array-by-parity,,1,False,按奇偶排序数组,数组,,
942,super-palindromes,,3,False,超级回文数,数学,,
943,sum-of-subarray-minimums,,2,False,子数组的最小值之和,栈;数组,,
944,smallest-range-i,,1,False,最小差值 I,数学,,
945,snakes-and-ladders,,2,False,蛇梯棋,广度优先搜索,,
946,smallest-range-ii,,2,False,最小差值 II,贪心算法;数学,,
947,online-election,,2,False,在线选举,二分查找,,
948,sort-an-array,,2,False,排序数组,,,
949,cat-and-mouse,,3,False,猫和老鼠,广度优先搜索;极小化极大,,
950,x-of-a-kind-in-a-deck-of-cards,,1,False,卡牌分组,数组;数学,,
951,partition-array-into-disjoint-intervals,,2,False,分割数组,数组,,
952,word-subsets,,2,False,单词子集,字符串,,
953,reverse-only-letters,,1,False,仅仅反转字母,字符串,,
954,maximum-sum-circular-subarray,,2,False,环形子数组的最大和,数组,,
955,complete-binary-tree-inserter,,2,False,完全二叉树插入器,树,,
956,number-of-music-playlists,,3,False,播放列表的数量,动态规划,,
957,minimum-add-to-make-parentheses-valid,,2,False,使括号有效的最少添加,栈;贪心算法,,
958,sort-array-by-parity-ii,,1,False,按奇偶排序数组 II,排序;数组,,
959,3sum-with-multiplicity,,2,False,三数之和的多种可能,双指针,,
960,minimize-malware-spread,,3,False,尽量减少恶意软件的传播,深度优先搜索;并查集,,
961,long-pressed-name,,1,False,长按键入,双指针;字符串,,
962,flip-string-to-monotone-increasing,,2,False,将字符串翻转到单调递增,数组,,
963,three-equal-parts,,3,False,三等分,贪心算法;数学;二分查找,,
964,minimize-malware-spread-ii,,3,False,尽量减少恶意软件的传播 II,深度优先搜索;并查集;图,,
965,unique-email-addresses,,1,False,独特的电子邮件地址,字符串,,
966,binary-subarrays-with-sum,,2,False,和相同的二元子数组,哈希表;双指针,,
967,minimum-falling-path-sum,,2,False,下降路径最小和,动态规划,,
968,beautiful-array,,2,False,漂亮数组,分治算法,,
969,number-of-recent-calls,,1,False,最近的请求次数,队列,,
971,shortest-bridge,,2,False,最短的桥,深度优先搜索;广度优先搜索,,
972,knight-dialer,,2,False,骑士拨号器,动态规划,,
973,stamping-the-sequence,,3,False,戳印序列,贪心算法;字符串,,
974,reorder-data-in-log-files,,1,False,重新排列日志文件,字符串,,
975,range-sum-of-bst,,1,False,二叉搜索树的范围和,树;递归,,
976,minimum-area-rectangle,,2,False,最小面积矩形,哈希表,,
977,distinct-subsequences-ii,,3,False,不同的子序列 II,动态规划,,
978,valid-mountain-array,,1,False,有效的山脉数组,数组,,
979,di-string-match,,1,False,增减字符串匹配,数学,,
980,find-the-shortest-superstring,,3,False,最短超级串,动态规划,,
981,delete-columns-to-make-sorted,,1,False,删列造序,贪心算法,,
982,minimum-increment-to-make-array-unique,,2,False,使数组唯一的最小增量,数组,,
983,validate-stack-sequences,ac,2,False,验证栈序列,栈,52740008,python3
984,most-stones-removed-with-same-row-or-column,,2,False,移除最多的同行或同列石头,深度优先搜索;并查集,,
985,bag-of-tokens,,2,False,令牌放置,贪心算法,,
986,largest-time-for-given-digits,,1,False,给定数字能组成的最大时间,数学,,
987,reveal-cards-in-increasing-order,,2,False,按递增顺序显示卡牌,数组,,
988,flip-equivalent-binary-trees,,2,False,翻转等价二叉树,树,,
989,largest-component-size-by-common-factor,,3,False,按公因数计算最大组件大小,并查集;数学,,
990,verifying-an-alien-dictionary,,1,False,验证外星语词典,哈希表,,
991,array-of-doubled-pairs,,2,False,二倍数对数组,数组;哈希表,,
992,delete-columns-to-make-sorted-ii,,2,False,删列造序 II,贪心算法,,
993,tallest-billboard,,3,False,最高的广告牌,动态规划,,
994,prison-cells-after-n-days,,2,False,N 天后的牢房,哈希表,,
998,check-completeness-of-a-binary-tree,,2,False,二叉树的完全性检验,树,,
999,regions-cut-by-slashes,,2,False,由斜杠划分区域,深度优先搜索;并查集;图,,
1000,delete-columns-to-make-sorted-iii,,3,False,删列造序 III,动态规划,,
1001,n-repeated-element-in-size-2n-array,,1,False,重复 N 次的元素,哈希表,,
1002,maximum-width-ramp,,2,False,最大宽度坡,数组,,
1003,minimum-area-rectangle-ii,,2,False,最小面积矩形 II,几何;数学,,
1004,least-operators-to-express-number,,3,False,表示数字的最少运算符,数学;动态规划,,
1005,univalued-binary-tree,,1,False,单值二叉树,树,,
1006,vowel-spellchecker,,2,False,元音拼写检查器,哈希表;字符串,,
1007,numbers-with-same-consecutive-differences,,2,False,连续差相同的数字,动态规划,,
1008,binary-tree-cameras,,3,False,监控二叉树,树;深度优先搜索;动态规划,,
1009,pancake-sorting,,2,False,煎饼排序,排序;数组,,
1010,powerful-integers,,1,False,强整数,哈希表;数学,,
1011,flip-binary-tree-to-match-preorder-traversal,,2,False,翻转二叉树以匹配先序遍历,树;深度优先搜索,,
1012,equal-rational-numbers,,3,False,相等的有理数,数学,,
1013,fibonacci-number,,1,False,斐波那契数,数组,,
1014,k-closest-points-to-origin,,2,False,最接近原点的 K 个点,堆;排序;分治算法,,
1016,subarray-sums-divisible-by-k,,2,False,和可被 K 整除的子数组,数组;哈希表,,
1017,odd-even-jump,,3,False,奇偶跳,栈;动态规划,,
1018,largest-perimeter-triangle,,1,False,三角形的最大周长,排序;数学,,
1019,squares-of-a-sorted-array,,1,False,有序数组的平方,数组;双指针,,
1020,longest-turbulent-subarray,,2,False,最长湍流子数组,数组;动态规划,,
1021,distribute-coins-in-binary-tree,,2,False,在二叉树中分配硬币,树;深度优先搜索,,
1022,unique-paths-iii,,3,False,不同路径 III,深度优先搜索;回溯算法,,
1023,time-based-key-value-store,,2,False,基于时间的键值存储,哈希表;二分查找,,
1024,triples-with-bitwise-and-equal-to-zero,,3,False,按位与为零的三元组,动态规划,,
1025,minimum-cost-for-tickets,,2,False,最低票价,动态规划,,
1026,string-without-aaa-or-bbb,,2,False,不含 AAA 或 BBB 的字符串,贪心算法,,
1027,sum-of-even-numbers-after-queries,,1,False,查询后的偶数和,数组,,
1028,interval-list-intersections,ac,2,False,区间列表的交集,双指针,57234183,java
1029,vertical-order-traversal-of-a-binary-tree,,2,False,二叉树的垂序遍历,树;哈希表,,
1030,smallest-string-starting-from-leaf,,2,False,从叶结点开始的最小字符串,树;深度优先搜索,,
1031,add-to-array-form-of-integer,,1,False,数组形式的整数加法,数组,,
1032,satisfiability-of-equality-equations,,2,False,等式方程的可满足性,并查集;图,,
1033,broken-calculator,,2,False,坏了的计算器,贪心算法;数学,,
1034,subarrays-with-k-different-integers,,3,False,K 个不同整数的子数组,哈希表;双指针,,
1035,cousins-in-binary-tree,,1,False,二叉树的堂兄弟节点,树;广度优先搜索,,
1036,rotting-oranges,,2,False,腐烂的橘子,广度优先搜索,,
1037,minimum-number-of-k-consecutive-bit-flips,,3,False,K 连续位的最小翻转次数,贪心算法,,
1038,number-of-squareful-arrays,,3,False,正方形数组的数目,图;数学;回溯算法,,
1039,find-the-town-judge,ac,1,False,找到小镇的法官,图,63106099,java
1040,maximum-binary-tree-ii,,2,False,最大二叉树 II,树,,
1041,available-captures-for-rook,,1,False,可以被一步捕获的棋子数,数组,,
1042,minimum-cost-to-merge-stones,,3,False,合并石头的最低成本,动态规划,,
1043,grid-illumination,,3,False,网格照明,哈希表,,
1044,find-common-characters,,1,False,查找常用字符,数组;哈希表,,
1045,check-if-word-is-valid-after-substitutions,,2,False,检查替换后的词是否有效,栈;字符串,,
1046,max-consecutive-ones-iii,,2,False,最大连续1的个数 III,双指针,,
1047,maximize-sum-of-array-after-k-negations,,1,False,K 次取反后最大化的数组和,贪心算法,,
1048,clumsy-factorial,,2,False,笨阶乘,数学,,
1049,minimum-domino-rotations-for-equal-row,,2,False,行相等的最少多米诺旋转,贪心算法;数组,,
1050,construct-binary-search-tree-from-preorder-traversal,,2,False,先序遍历构造二叉树,树,,
1051,shortest-way-to-form-string,,2,True,形成字符串的最短路径,贪心算法;动态规划,,
1052,campus-bikes,,2,True,校园自行车分配,贪心算法;排序,,
1053,minimize-rounding-error-to-meet-target,,2,True,最小化舍入误差以满足目标,贪心算法;数学;动态规划,,
1054,complement-of-base-10-integer,,1,False,十进制整数的反码,数学,,
1055,pairs-of-songs-with-total-durations-divisible-by-60,,1,False,总持续时间可被 60 整除的歌曲,数组,,
1056,capacity-to-ship-packages-within-d-days,,2,False,在 D 天内送达包裹的能力,数组;二分查找,,
1057,numbers-with-repeated-digits,,3,False,至少有 1 位重复的数字,数学;动态规划,,
1058,lexicographically-smallest-equivalent-string,,2,True,按字典序排列最小的等效字符串,深度优先搜索;并查集,,
1059,missing-element-in-sorted-array,,2,True,有序数组中的缺失元素,二分查找,,
1060,longest-repeating-substring,,2,True,最长重复子串,字符串,,
1061,number-of-valid-subarrays,,3,True,有效子数组的数目,栈,,
1062,partition-array-into-three-parts-with-equal-sum,,1,False,将数组分成和相等的三个部分,数组,,
1063,best-sightseeing-pair,,2,False,最佳观光组合,数组,,
1064,smallest-integer-divisible-by-k,,2,False,可被 K 整除的最小整数,数学,,
1065,binary-string-with-substrings-representing-1-to-n,,2,False,子串能表示从 1 到 N 数字的二进制串,字符串,,
1066,fixed-point,,1,True,不动点,数组;二分查找,,
1067,campus-bikes-ii,,2,True,校园自行车分配 II,动态规划;回溯算法,,
1068,digit-count-in-range,,3,True,范围内的数字计数,数学;动态规划,,
1069,confusing-number,,1,True,易混淆数,数学,,
1070,convert-to-base-2,,2,False,负二进制转换,数学,,
1071,binary-prefix-divisible-by-5,,1,False,可被 5 整除的二进制前缀,数组,,
1072,next-greater-node-in-linked-list,,2,False,链表中的下一个更大节点,栈;链表,,
1073,number-of-enclaves,,2,False,飞地的数量,深度优先搜索,,
1074,high-five,,1,True,前五科的均分,排序;数组;哈希表,,
1075,index-pairs-of-a-string,,1,True,字符串的索引对,字典树;字符串,,
1076,brace-expansion,,2,True,字母切换,回溯算法,,
1077,confusing-number-ii,,3,True,易混淆数 II,数学;回溯算法,,
1078,remove-outermost-parentheses,,1,False,删除最外层的括号,栈,,
1079,sum-of-root-to-leaf-binary-numbers,,1,False,从根到叶的二进制数之和,树,,
1080,camelcase-matching,,2,False,驼峰式匹配,字典树;字符串,,
1081,video-stitching,,2,False,视频拼接,动态规划,,
1082,sum-of-digits-in-the-minimum-number,,1,True,最小元素各数位之和,数组,,
1083,two-sum-less-than-k,,1,True,小于 K 的两数之和,数组,,
1084,find-k-length-substrings-with-no-repeated-characters,,2,True,长度为 K 的无重复字符子串,字符串,,
1085,the-earliest-moment-when-everyone-become-friends,,2,True,彼此熟识的最早时间,并查集,,
1086,divisor-game,,1,False,除数博弈,数学;动态规划,,
1087,longest-arithmetic-sequence,,2,False,最长等差数列,动态规划,,
1088,number-of-days-in-a-month,,1,True,一月有多少天,,,
1089,remove-vowels-from-a-string,,1,True,删去字符串中的元音,字符串,,
1090,armstrong-number,,1,True,阿姆斯特朗数,数学,,
1091,maximum-average-subtree,ac,2,True,子树的最大平均值,树,54883496,python3
1092,maximum-difference-between-node-and-ancestor,,2,False,节点与其祖先之间的最大差值,树;深度优先搜索,,
1093,recover-a-tree-from-preorder-traversal,,3,False,从先序遍历还原二叉树,树;深度优先搜索,,
1094,matrix-cells-in-distance-order,,1,False,距离顺序排列矩阵单元格,排序,,
1095,two-city-scheduling,,1,False,两地调度,贪心算法,,
1096,maximum-sum-of-two-non-overlapping-subarrays,,2,False,两个非重叠子数组的最大和,数组,,
1097,stream-of-characters,,3,False,字符流,字典树,,
1098,largest-unique-number,,1,True,最大唯一数,数组;哈希表,,
1099,path-with-maximum-minimum-value,,2,True,得分最高的路径,深度优先搜索;并查集;图,,
1100,connecting-cities-with-minimum-cost,ac,2,True,最低成本联通所有城市,并查集;图,64626515,python3
1101,parallel-courses,,3,True,平行课程,深度优先搜索;图;动态规划,,
1102,check-if-a-number-is-majority-element-in-a-sorted-array,,1,True,检查一个数是否在数组中占绝大多数,数组;二分查找,,
1103,moving-stones-until-consecutive,,1,False,移动石子直到连续,脑筋急转弯,,
1104,coloring-a-border,,2,False,边框着色,深度优先搜索,,
1105,uncrossed-lines,,2,False,不相交的线,数组,,
1106,escape-a-large-maze,,3,False,逃离大迷宫,广度优先搜索,,
1107,minimum-swaps-to-group-all-1s-together,,2,True,最少交换次数来组合所有的 1,数组,,
1108,analyze-user-website-visit-pattern,,2,True,用户网站访问行为分析,排序;数组;哈希表,,
1111,minimum-score-triangulation-of-polygon,,2,False,多边形三角剖分的最低得分,动态规划,,
1112,find-words-that-can-be-formed-by-characters,,1,False,拼写单词,数组;哈希表,,
1113,moving-stones-until-consecutive-ii,,2,False,移动石子直到连续 II,数组,,
1114,binary-search-tree-to-greater-sum-tree,ac,2,False,从二叉搜索树到更大和树,二叉搜索树,57226232,java
1115,valid-boomerang,,1,False,有效的回旋镖,数学,,
1116,maximum-level-sum-of-a-binary-tree,ac,2,False,最大层内元素和,图,63654431,python
1117,as-far-from-land-as-possible,,2,False,地图分析,广度优先搜索;图,,
1118,divide-array-into-increasing-sequences,,3,True,将数组分成几个递增序列,数学,,
1119,robot-bounded-in-circle,,2,False,困于环中的机器人,数学,,
1120,flower-planting-with-no-adjacent,,1,False,不邻接植花,图,,
1121,partition-array-for-maximum-sum,,2,False,分隔数组以得到最大和,图,,
1122,longest-duplicate-substring,,3,False,最长重复子串,哈希表;二分查找,,
1123,single-row-keyboard,,1,True,单行键盘,字符串,,
1124,string-transforms-into-another-string,,3,True,字符串转化,图,,
1125,design-file-system,,2,True,设计文件系统,设计;哈希表,,
1126,minimum-cost-to-connect-sticks,,2,True,连接棒材的最低费用,贪心算法,,
1127,last-stone-weight,ac,1,False,最后一块石头的重量,堆;贪心算法,59921818,java
1128,remove-all-adjacent-duplicates-in-string,,1,False,删除字符串中的所有相邻重复项,栈,,
1129,longest-string-chain,,2,False,最长字符串链,哈希表;动态规划,,
1130,last-stone-weight-ii,,2,False,最后一块石头的重量 II,动态规划,,
1131,count-substrings-with-only-one-distinct-letter,,1,True,统计只含单一字母的子串,数学;字符串,,
1132,before-and-after-puzzle,,2,True,前后拼接,字符串,,
1133,last-substring-in-lexicographical-order,,3,False,按字典序排在最后的子串,字符串,,
1134,shortest-distance-to-target-color,,2,True,与目标颜色间的最短距离,二分查找,,
1135,customers-who-bought-all-products,,2,True,买下所有产品的客户,,,
1136,actors-and-directors-who-cooperated-at-least-three-times,,1,True,合作过至少三次的演员和导演,,,
1137,height-checker,,1,False,高度检查器,数组,,
1138,grumpy-bookstore-owner,,2,False,爱生气的书店老板,数组,,
1139,previous-permutation-with-one-swap,,2,False,交换一次的先前排列,贪心算法;数组,,
1140,distant-barcodes,,2,False,距离相等的条形码,堆;排序,,
1141,how-many-apples-can-you-put-into-the-basket,,1,True,最多可以买到的苹果数量,贪心算法,,
1142,minimum-knight-moves,,2,True,进击的骑士,广度优先搜索,,
1143,find-smallest-common-element-in-all-rows,,2,True,找出所有行中最小公共元素,哈希表;二分查找,,
1144,optimize-water-distribution-in-a-village,,3,True,水资源分配优化,并查集;图,,
1145,number-of-submatrices-that-sum-to-target,,3,False,元素和为目标值的子矩阵数量,数组;动态规划,,
1146,greatest-common-divisor-of-strings,,1,False,字符串的最大公因子,字符串,,
1147,flip-columns-for-maximum-number-of-equal-rows,,2,False,按列翻转得到最大值等行数,哈希表,,
1148,adding-two-negabinary-numbers,,2,False,负二进制数相加,数学,,
1149,intersection-of-three-sorted-arrays,,1,True,三个有序数组的交集,哈希表;双指针,,
1150,two-sum-bsts,,2,True,查找两棵二叉搜索树之和,二叉搜索树,,
1151,stepping-numbers,,2,True,步进数,回溯算法,,
1152,maximum-number-of-ones,,3,True,矩阵中 1 的最大数量,排序;数学,,
1153,product-sales-analysis-i,,1,True,产品销售分析 I,,,
1154,product-sales-analysis-ii,,1,True,产品销售分析 II,,,
1155,product-sales-analysis-iii,,2,True,产品销售分析 III,,,
1156,occurrences-after-bigram,,1,False,Bigram 分词,哈希表,,
1157,insufficient-nodes-in-root-to-leaf-paths,ac,2,False,根到叶路径上的不足节点,深度优先搜索,63933634,python
1159,smallest-subsequence-of-distinct-characters,,2,False,不同字符的最小子序列,字符串,,
1160,letter-tile-possibilities,,2,False,活字印刷,回溯算法,,
1161,project-employees-i,,1,True,项目员工 I,,,
1162,project-employees-ii,,1,True,项目员工II,,,
1163,project-employees-iii,,2,True,项目员工 III,,,
1164,missing-number-in-arithmetic-progression,,1,True,等差数列中缺失的数字,数学,,
1165,meeting-scheduler,,2,True,安排会议日程,,,
1166,toss-strange-coins,,2,True,抛掷硬币,数学;动态规划,,
1167,minimum-time-to-build-blocks,,3,True,建造街区的最短时间,数学;动态规划,,
1168,duplicate-zeros,,1,False,复写零,数组,,
1169,largest-values-from-labels,,2,False,受标签影响的最大值,贪心算法;哈希表,,
1170,shortest-common-supersequence,,3,False,最短公共超序列,动态规划,,
1171,shortest-path-in-binary-matrix,,2,False,二进制矩阵中的最短路径,广度优先搜索,,
1172,sales-analysis-i,,1,True,销售分析 I ,,,
1173,sales-analysis-ii,,1,True,销售分析 II,,,
1174,sales-analysis-iii,,1,True,销售分析III,,,
1175,array-transformation,,1,True,数组变换,数组,,
1176,design-a-leaderboard,,2,True,力扣排行榜,排序;设计;哈希表,,
1177,tree-diameter,,2,True,树的直径,树;深度优先搜索;广度优先搜索,,
1178,valid-palindrome-iii,,3,True,验证回文字符串 III,字符串;动态规划,,
1179,game-play-analysis-i,,1,True,游戏玩法分析 I,,,
1180,game-play-analysis-ii,,1,True,游戏玩法分析 II,,,
1181,game-play-analysis-iii,,2,True,游戏玩法分析 III,,,
1182,game-play-analysis-iv,,2,True,游戏玩法分析 IV,,,
1183,statistics-from-a-large-sample,,2,False,大样本统计,数学;双指针,,
1184,car-pooling,,2,False,拼车,贪心算法,,
1185,find-in-mountain-array,,3,False,山脉数组中查找目标值,二分查找,,
1186,building-h2o,,2,False,H2O 生成,,,
1187,print-foobar-alternately,,2,False,交替打印FooBar,,,
1188,brace-expansion-ii,,3,False,花括号展开 II,字符串,,
1189,encode-number,,2,True,加密数字,位运算;数学,,
1190,smallest-common-region,,2,True,最小公共区域,树,,
1191,synonymous-sentences,,2,True,近义词句子,回溯算法,,
1192,divide-chocolate,,3,True,分享巧克力,贪心算法;二分查找,,
1193,game-play-analysis-v,,3,True,游戏玩法分析 V,,,
1194,path-in-zigzag-labelled-binary-tree,,2,False,二叉树寻路,树;数学,,
1195,distribute-candies-to-people,,1,False,分糖果 II,数学,,
1196,filling-bookcase-shelves,,2,False,填充书架,动态规划,,
1197,parsing-a-boolean-expression,,3,False,解析布尔表达式,字符串,,
1198,unpopular-books,,2,True,小众书籍,,,
1199,hexspeak,,1,True,十六进制魔术数字,数学;字符串,,
1200,remove-interval,,2,True,删除区间,数学,,
1201,delete-tree-nodes,,2,True,删除树节点,深度优先搜索;动态规划,,
1202,palindrome-removal,,3,True,删除回文子数组,动态规划,,
1203,print-in-order,,1,False,按序打印,,,
1204,new-users-daily-count,,2,True,每日新用户统计,,,
1205,defanging-an-ip-address,,1,False,IP 地址无效化,字符串,,
1206,corporate-flight-bookings,,2,False,航班预订统计,数组;数学,,
1207,delete-nodes-and-return-forest,,2,False,删点成林,树;深度优先搜索,,
1208,maximum-nesting-depth-of-two-valid-parentheses-strings,,2,False,有效括号的嵌套深度,贪心算法;二分查找,,
1209,design-bounded-blocking-queue,,2,True,设计有限阻塞队列,,,
1211,iterator-for-combination,,2,False,字母组合迭代器,设计;回溯算法,,
1212,sequential-digits,,2,False,顺次数,回溯算法,,
1213,handshakes-that-dont-cross,,3,True,不相交的握手,数学;动态规划,,
1214,highest-grade-for-each-student,,2,True,每位学生的最高成绩,,,
1215,reported-posts,,1,True,报告的记录,,,
1216,print-zero-even-odd,,2,False,打印零与奇偶数,,,
1217,relative-sort-array,,1,False,数组的相对排序,排序;数组,,
1218,lowest-common-ancestor-of-deepest-leaves,,2,False,最深叶节点的最近公共祖先,树;深度优先搜索,,
1219,longest-well-performing-interval,,2,False,表现良好的最长时间段,栈,,
1220,smallest-sufficient-team,,3,False,最小的必要团队,位运算;动态规划,,
1221,element-appearing-more-than-25-in-sorted-array,,1,False,有序数组中出现次数超过25%的元素,数组,,
1222,remove-covered-intervals,,2,False,删除被覆盖区间,,,
1224,minimum-falling-path-sum-ii,,3,False,下降路径最小和  II,动态规划,,
1225,active-businesses,,2,True,查询活跃业务,,,
1226,user-purchase-platform,,3,True,用户购买平台,,,
1227,number-of-equivalent-domino-pairs,,1,False,等价多米诺骨牌对的数量,数组,,
1228,minimum-cost-tree-from-leaf-values,,2,False,叶值的最小代价生成树,栈;树;动态规划,,
1229,shortest-path-with-alternating-colors,,2,False,颜色交替的最短路径,广度优先搜索;图,,
1230,maximum-of-absolute-value-expression,,2,False,绝对值表达式的最大值,位运算;数学,,
